Latitude,Longitude,Month,Day,Year,Total pieces/km^2,Micro,Macro,Total Weight,micro,macro,Source,Info,Mesh Size,Count/km^2 .335-.999 mm,Count/km^2 1.00-4.75 mm,Count/km^2 4.75-200 mm,Count/km^2 >200 mm,total/km^2,g/km^2 .335-.999 mm,g/km^2 1.00-4.75 mm,g/km^2 4.75-200 mm,g/km^2 >200 mm,Sea State (Beaufort Scale),INFO
-25.0757,168.7064,6,9,2012,2119.08,706.36,1412.72,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,706.36,"1,412.72",0,"2,119.08",,,,,4,Southern Surveyor/ss2012_t03
-41.8951,148.4559,4,11,2012,708.24,708.24,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,708.24,0,0,708.24,,,,,2,Southern Surveyor/ss2012_t01
-37.608,150.4028,4,13,2012,2839.11,709.78,2129.33,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,709.78,"2,129.33",0,"2,839.11",,,,,2,Southern Surveyor/ss2012_t01
-26.289,167.0086,6,10,2012,1423.06,711.53,711.53,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,711.53,711.53,0,"1,423.06",,,,,5,Southern Surveyor/ss2012_t03
-27.5323,165.1923,6,10,2012,711.66,711.66,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,711.66,0,0,711.66,,,,,6,Southern Surveyor/ss2012_t03
18.9533,-155.7185,11,10,2007,1443.34,1443.34,0.00,2.16,2.16,0.00,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,721.67,721.67,0,,"1,443.34",0.24,1.92,0,,4.5,NPG07-M022
19.8962,-155.9993,11,25,2007,725.75,725.75,0.00,1.27,1.27,0.00,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,725.75,0,,725.75,0,1.27,0,,2,NPG07-M031
-22.6026,172.0898,6,8,2012,2917.56,729.39,2188.17,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,729.39,"2,188.17",0,"2,917.56",,,,,4,Southern Surveyor/ss2012_t03
-26.3028,166.9834,6,10,2012,729.64,729.64,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,729.64,0,0,729.64,,,,,5,Southern Surveyor/ss2012_t03
-14.2834,124.7901,9,5,2013,735.72,735.72,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,735.72,0,0,735.72,,,,,2,Solander/Trip 5866
-24.9128,155.2055,5,4,2012,743.05,743.05,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,743.05,0,0,743.05,,,,,6,Southern Surveyor/ss2012_t02
-15.2024,123.3331,9,5,2013,768.01,768.01,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,768.01,0,0,768.01,,,,,2,Solander/Trip 5866
-15.2109,123.3237,9,5,2013,2314.66,771.55,1543.11,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,771.55,"1,543.11",0,"2,314.66",,,,,2,Solander/Trip 5866
-35.4797,132.1763,8,17,2011,2332.57,777.52,1555.05,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,777.52,"1,555.05",0,"2,332.57",,,,,5,Southern Surveyor/ss2011_t03
-41.1361,152.2775,6,13,2011,786.09,786.09,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,786.09,0,0,786.09,,,,,3,Southern Surveyor/ss2011_t02
-32.2052,-89.4267,3,31,2011,1978.12,1582.50,395.62,3.28,1.70,1.58,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,791.25,791.25,395.62,,"1,978.12",0.12,1.58,1.58,,1,SPG11-SM017
-21.2887,173.5634,6,8,2012,802.09,802.09,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,802.09,0,0,802.09,,,,,4,Southern Surveyor/ss2012_t03
-40.0599,160.1041,6,11,2011,1217.24,811.49,405.75,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,811.49,405.75,0,"1,217.24",,,,,4,Southern Surveyor/ss2011_t02
6.9277,95.3367,6,3,2013,2443.26,2443.26,0.00,4.27,4.27,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"1,628.84",814.42,0,,"2,443.26",0.08,4.19,0,,5,Manta 31
-32.8038,-86.2393,3,30,2011,2044.05,817.62,1226.43,10.63,1.23,9.40,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,817.62,"1,226.43",,"2,044.05",0,1.23,9.4,,2,SPG11-SM009
-42.8277,148.448,6,17,2012,1651.68,825.84,825.84,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,825.84,825.84,0,"1,651.68",,,,,4,Southern Surveyor/ss2012_t03
-37.8764,139.8181,8,15,2011,2512.90,837.63,1675.27,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,837.63,"1,675.27",0,"2,512.90",,,,,5,Southern Surveyor/ss2011_t03
-33.1157,114.481,8,22,2011,889.38,889.38,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,889.38,0,0,889.38,,,,,4,Southern Surveyor/ss2011_t03
-41.1421,152.2508,6,13,2011,1810.16,1810.16,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,905.08,905.08,0,0,"1,810.16",,,,,3,Southern Surveyor/ss2011_t02
23.5707,-164.4812,1,25,2008,1664.61,1059.30,605.31,39.35,38.52,0.83,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,151.33,907.97,605.31,,"1,664.61",0.23,38.29,0.83,,3.5,NPG08-M038
-10.7849,142.2847,7,28,2012,1382.62,921.75,460.87,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,921.75,460.87,0,"1,382.62",,,,,4,Enterprise/Austral Fisheries Transit
-42.2972,148.9603,6,16,2012,1844.52,922.26,922.26,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,922.26,922.26,0,"1,844.52",,,,,4,Southern Surveyor/ss2012_t03
-37.8855,139.8236,8,15,2011,932.36,932.36,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,932.36,0,0,932.36,,,,,5,Southern Surveyor/ss2011_t03
-21.2832,173.5759,6,8,2012,946.73,946.73,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,946.73,0,0,946.73,,,,,4,Southern Surveyor/ss2012_t03
-39.9554,160.4171,6,11,2011,950.50,950.50,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,950.5,0,0,950.50,,,,,4,Southern Surveyor/ss2011_t02
-57.7642,-67.0034,1,27,2011,955.79,955.79,0.00,0.55,0.55,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,955.79,0,,955.79,0,0.55,0,,2,SO11-M089 TARA
-19.1813,-5.9712,1,15,2011,3366.67,2885.72,480.95,6.73,4.33,2.40,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"1,923.81",961.91,480.95,,"3,366.67",0.96,3.37,2.4,,3,SAG11-2
-25.2705,-123.2543,4,20,2011,1442.86,1442.86,0.00,1.87,1.87,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,480.95,961.91,0,,"1,442.86",0.19,1.68,0,,1,SPG11-SM083
-31.0332,153.3714,4,15,2012,1953.60,976.80,976.80,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,976.8,976.8,0,"1,953.60",,,,,2,Southern Surveyor/ss2012_t01
6.6995,94.1268,6,2,2013,1804.62,1804.62,0.00,0.29,0.29,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,773.41,"1,031.21",0,,"1,804.62",0.03,0.26,0,,2,Manta 27
-36.0524,135.6864,8,16,2011,4177.57,1044.39,3133.18,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,044.39","3,133.18",0,"4,177.57",,,,,6,Southern Surveyor/ss2011_t03
19.2407,-155.1751,11,11,2007,1410.55,1253.82,156.73,7.52,3.76,3.76,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,156.73,"1,097.09",156.73,,"1,410.55",0.31,3.45,3.76,,3,NPG07-M024
-39.0338,142.3859,8,14,2011,2476.64,1238.32,1238.32,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,238.32","1,238.32",0,"2,476.64",,,,,3,Southern Surveyor/ss2011_t03
-33.6899,-72.0005,2,26,2011,1559.39,1247.51,311.88,6.71,0.47,6.24,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,247.51",311.88,,"1,559.39",0,0.47,6.24,,2,SO11-M092 TARA
7.0105,96.298,6,4,2013,2298.80,2298.80,0.00,2.72,2.72,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"1,044.91","1,253.89",0,,"2,298.80",0.25,2.47,0,,4,Manta33
18.9173,-155.7009,11,10,2007,2090.44,1672.35,418.09,2.30,1.88,0.42,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,418.09,"1,254.26",418.09,,"2,090.44",0.42,1.46,0.42,,4,NPG07-M021
24.6048,-146.387,6,21,2009,2508.51,2299.47,209.04,28.45,5.14,23.31,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"1,045.21","1,254.26",209.04,,"2,508.51",0.22,4.92,23.31,,5,NPG09-M005
24.4147,-146.6687,6,21,2009,1893.48,1472.71,420.77,49.44,4.84,44.60,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,210.39,"1,262.32",420.77,,"1,893.48",0.11,4.73,44.6,,6,NPG09-M008
-18.7053,118.7648,9,3,2013,4421.94,1263.41,3158.53,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,263.41","3,158.53",0,"4,421.94",,,,,3,Solander/Trip 5866
21.6499,-160.5483,1,23,2008,1928.42,1928.42,0.00,3.98,3.98,0.00,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,642.81,"1,285.61",0,,"1,928.42",1.93,2.05,0,,4.5,NPG08-M034
-22.5974,172.1044,6,8,2012,2575.64,1287.82,1287.82,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,287.82","1,287.82",0,"2,575.64",,,,,4,Southern Surveyor/ss2012_t03
-21.8302,113.9318,8,25,2012,1932.98,1288.65,644.33,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,288.65",644.33,0,"1,932.98",,,,,2,Solander/Trip 5597
-20.4033,115.1027,8,22,2012,1294.44,1294.44,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,294.44",0,0,"1,294.44",,,,,4,Solander/Trip 5597
-21.2977,173.5556,6,8,2012,1311.36,1311.36,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,311.36",0,0,"1,311.36",,,,,4,Southern Surveyor/ss2012_t03
18.1587,-155.9801,11,10,2007,5101.64,5101.64,0.00,8.16,8.16,0.00,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"3,741.20","1,360.44",0,,"5,101.64",2.04,6.12,0,,5,NPG07-M023
-18.6526,119.489,8,17,2012,2746.94,1373.47,1373.47,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,373.47","1,373.47",0,"2,746.94",,,,,4,Solander/Trip 5597
21.5837,155.3391,5,12,2012,1943.14,1943.14,0.00,7.91,7.91,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,555.18,"1,387.96",0,,"1,943.14",0.14,7.77,0,,2,NPG12-SM011
-12.2716,141.6273,7,29,2012,2796.72,1398.36,1398.36,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,398.36","1,398.36",0,"2,796.72",,,,,6,Enterprise/Austral Fisheries Transit
-40.6377,155.8846,6,12,2011,1424.67,1424.67,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,424.67",0,0,"1,424.67",,,,,4,Southern Surveyor/ss2011_t02
5.9693,85.7022,5,28,2013,2114.02,2114.02,0.00,1.30,1.30,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,604.01,"1,510.01",0,,"2,114.02",0.03,1.27,0,,4,Manta 7
24.3576,-62.8129,1,12,2010,2215.21,1510.37,704.84,22.55,8.96,13.59,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,510.37",704.84,,"2,215.21",0,8.96,13.59,,4,NAG10-SM010
-42.8371,148.4349,6,17,2012,3050.04,1525.02,1525.02,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,525.02","1,525.02",0,"3,050.04",,,,,4,Southern Surveyor/ss2012_t03
-31.8065,-91.3445,4,1,2011,1533.04,1533.04,0.00,1.02,1.02,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,533.04",0,,"1,533.04",0,1.02,0,,2,SPG11-SM021
-31.1743,-94.3172,4,2,2011,2555.07,2299.56,255.51,13.60,9.00,4.60,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,766.52,"1,533.04",255.51,,"2,555.07",0.31,8.69,4.6,,3,SPG11-SM027
-41.8728,148.5091,4,11,2012,2355.72,1570.48,785.24,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,570.48",785.24,0,"2,355.72",,,,,2,Southern Surveyor/ss2012_t01
-26.6027,-113.8575,4,16,2011,1846.24,1582.49,263.75,4.69,2.32,2.37,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,582.49",263.75,,"1,846.24",0,2.32,2.37,,3,SPG11-SM066
-39.0374,142.4005,8,14,2011,3211.74,1605.87,1605.87,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,605.87","1,605.87",0,"3,211.74",,,,,3,Southern Surveyor/ss2011_t03
24.7657,-62.7221,1,13,2010,2391.41,2013.82,377.59,13.45,5.52,7.93,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,377.59,"1,636.23",377.59,,"2,391.41",0.11,5.41,7.93,,4,NAG10-SM011
-21.7469,170.6615,5,8,2012,6113.19,1667.23,4445.96,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,667.23","4,445.96",0,"6,113.19",,,,,3,Southern Surveyor/ss2012_t02
-39.0405,142.4134,8,14,2011,3553.24,1776.62,1776.62,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,776.62","1,776.62",0,"3,553.24",,,,,3,Southern Surveyor/ss2011_t03
-31.8705,-20.748,11,24,2010,3015.82,2647.22,368.60,23.78,11.21,12.57,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,837.73,"1,809.49",368.6,,"3,015.82",0.18,11.03,12.57,,4,SAG10-34
-13.6168,144.0593,7,27,2012,1831.89,1831.89,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,831.89",0,0,"1,831.89",,,,,5,Enterprise/Austral Fisheries Transit
6.854,94.8588,6,3,2013,15334.33,15334.33,0.00,8.90,8.90,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"13,494.21","1,840.12",0,,"15,334.33",5.28,3.62,0,,3,Manta 29
-19.1174,117.6814,8,17,2012,1854.75,1854.75,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,854.75",0,0,"1,854.75",,,,,2,Solander/Trip 5597
24.5445,-146.4777,6,21,2009,4186.99,3856.44,330.55,117.16,2.90,114.26,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"1,983.31","1,873.13",330.55,,"4,186.99",0.24,2.66,114.26,,5,NPG09-M006
32.8112,156.4986,5,10,2012,1877.65,1877.65,0.00,21.62,21.62,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,877.65",0,,"1,877.65",0,21.62,0,,3,NPG12-SM007
-25.5538,-122.2008,4,19,2011,2830.23,1886.82,943.41,1.38,0.75,0.63,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,886.82",943.41,,"2,830.23",0,0.75,0.63,,1,SPG11-SM082
-26.7957,-29.097,11,18,2010,2369.91,2369.91,0.00,19.17,19.17,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,473.98,"1,895.93",0,,"2,369.91",0.33,18.84,0,,4,SAG10-25
-31.0353,153.3628,4,15,2012,3822.64,1911.32,1911.32,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,911.32","1,911.32",0,"3,822.64",,,,,2,Southern Surveyor/ss2012_t01
-33.8782,152.0069,4,14,2012,2902.25,1934.83,967.42,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,934.83",967.42,0,"2,902.25",,,,,2,Southern Surveyor/ss2012_t01
-26.4261,-41.0363,11,10,2010,2819.38,1973.57,845.81,6.88,5.47,1.41,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,973.57",845.81,,"2,819.38",0,5.47,1.41,,4,SAG10-14
31.3132,-158.7325,9,17,2009,3073.70,1993.75,1079.95,13.21,5.32,7.89,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"1,993.75","1,079.95",,"3,073.70",0,5.32,7.89,,3,NPG09-M058
-41.8806,148.4923,4,11,2012,2732.85,2049.64,683.21,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"2,049.64",683.21,0,"2,732.85",,,,,2,Southern Surveyor/ss2012_t01
-16.5692,145.7482,7,26,2012,2056.70,2056.70,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"2,056.70",0,0,"2,056.70",,,,,2,Enterprise/Austral Fisheries Transit
39.2955,-179.7523,7,18,2009,15650.92,13564.13,2086.79,115.81,7.82,107.99,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,"11,477.34","2,086.79","2,086.79",,"15,650.92",3.23,4.59,107.99,,1,NPG09-M047
-26.5485,106.8701,3,19,2010,5045.88,4905.72,140.16,9.39,6.59,2.80,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"2,803.27","2,102.45",140.16,,"5,045.88",0.42,6.17,2.8,,2.5,IOG10-SM002
30.073,-58.7081,1,31,2010,3098.93,2727.06,371.87,40.78,26.28,14.50,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,619.79,"2,107.27",371.87,,"3,098.93",0.74,25.54,14.5,,1.5,NAG10-SM027
26.0914,-61.7168,1,14,2010,2463.15,2111.27,351.88,12.97,4.52,8.45,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"2,111.27",351.88,,"2,463.15",0,4.52,8.45,,4.5,NAG10-SM014
-25.8596,-121.3422,4,19,2011,4088.10,4088.10,0.00,1.01,1.01,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"1,907.78","2,180.32",0,,"4,088.10",0.19,0.82,0,,4,SPG11-SM080
-20.8268,-28.2509,9,2,2010,3502.53,3502.53,0.00,10.99,10.99,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"1,313.45","2,189.08",0,,"3,502.53",0.04,10.95,0,,4,SAG10-7
-26.6982,-112.871,4,16,2011,2791.88,2791.88,0.00,18.33,18.33,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,598.26,"2,193.62",0,,"2,791.88",0.18,18.15,0,,3,SPG11-SM064
-40.049,160.0994,6,11,2011,2198.21,2198.21,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"2,198.21",0,0,"2,198.21",,,,,4,Southern Surveyor/ss2011_t02
-42.8448,148.4211,6,17,2012,2289.16,2289.16,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"2,289.16",0,0,"2,289.16",,,,,4,Southern Surveyor/ss2012_t03
-15.0181,145.3881,7,27,2012,2304.10,2304.10,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"2,304.10",0,0,"2,304.10",,,,,4,Enterprise/Austral Fisheries Transit
-26.6971,-28.091,11,18,2010,3023.14,2473.48,549.66,133.77,18.48,115.29,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,137.42,"2,336.06",549.66,,"3,023.14",0.12,18.36,115.29,,4,SAG10-26
-13.6473,144.0824,7,27,2012,2398.55,2398.55,0.00,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"2,398.55",0,0,"2,398.55",,,,,5,Enterprise/Austral Fisheries Transit
19.6952,-154.3368,11,12,2007,3767.01,2659.07,1107.94,35.89,10.63,25.26,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,221.59,"2,437.48","1,107.94",,"3,767.01",0.22,10.41,25.26,,3,NPG07-M025
-18.7177,118.7536,9,3,2013,4970.02,2485.01,2485.01,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"2,485.01","2,485.01",0,"4,970.02",,,,,3,Solander/Trip 5866
-18.5851,176.4799,6,7,2012,3339.28,2504.46,834.82,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"2,504.46",834.82,0,"3,339.28",,,,,3,Southern Surveyor/ss2012_t03
-26.1893,-38.7646,11,11,2010,3522.06,3018.91,503.15,37.31,11.47,25.84,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,503.15,"2,515.76",503.15,,"3,522.06",0.25,11.22,25.84,,4,SAG10-16
-20.3179,115.6619,8,19,2012,3248.29,2598.63,649.66,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"2,598.63",649.66,0,"3,248.29",,,,,3,Solander/Trip 5597
22.0117,-160.8771,1,23,2008,4319.65,3359.73,959.92,44.40,23.76,20.64,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,719.94,"2,639.79",959.92,,"4,319.65",0.6,23.16,20.64,,4,NPG08-M035
-37.6223,150.4009,4,13,2012,3311.46,2649.17,662.29,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"2,649.17",662.29,0,"3,311.46",,,,,2,Southern Surveyor/ss2012_t01
-29.5155,-24.6103,11,21,2010,3270.48,3270.48,0.00,47.74,47.74,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,545.08,"2,725.40",0,,"3,270.48",0.05,47.69,0,,6,SAG10-30
-30.6643,-22.6652,11,23,2010,3543.02,2725.40,817.62,107.11,34.07,73.04,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"2,725.40",817.62,,"3,543.02",0,34.07,73.04,,5,SAG10-32
-33.9352,-35.503,1,28,2011,3543.02,3270.48,272.54,74.94,14.71,60.23,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,545.08,"2,725.40",272.54,,"3,543.02",0.27,14.44,60.23,,5,SAG11-32
-18.9851,118.2031,8,17,2012,4395.49,2747.18,1648.31,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"2,747.18","1,648.31",0,"4,395.49",,,,,3,Solander/Trip 5597
15.2175,159.9003,5,8,2012,3327.55,2772.96,554.59,33.83,17.19,16.64,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"2,772.96",554.59,,"3,327.55",0,17.19,16.64,,2,NPG12-SM002
-22.297,-29.2472,9,1,2010,4905.73,3854.50,1051.23,112.13,23.13,89.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"1,051.23","2,803.27","1,051.23",,"4,905.73",0.7,22.43,89,,5,SAG10-6
-22.6078,172.0762,6,8,2012,3507.14,2805.71,701.43,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"2,805.71",701.43,0,"3,507.14",,,,,4,Southern Surveyor/ss2012_t03
-18.7301,118.7413,9,3,2013,3938.08,3375.50,562.58,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,562.58,"2,812.92",562.58,0,"3,938.08",,,,,3,Solander/Trip 5866
7.2808,96.8997,6,4,2013,3565.72,3565.72,0.00,3.30,3.30,0.00,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,750.68,"2,815.04",0,,"3,565.72",0.02,3.28,0,,5,Manta 35
-12.0031,143.2817,7,28,2012,3587.94,2870.35,717.59,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"2,870.35",717.59,0,"3,587.94",,,,,4,Enterprise/Austral Fisheries Transit
19.8499,-154.435,11,12,2007,3908.48,3497.06,411.42,31.06,10.49,20.57,C. Moore,Unsure if adjusted. macro micro separated at 4.75mm,335um,617.13,"2,879.93",411.42,,"3,908.48",0.41,10.08,20.57,,3,NPG07-M026
43.0098,4.3971,8,1,2010,9446.70,7966.40,1480.30,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,335um,"5,077.60","2,888.80","1,480.30",,"9,446.70",,,,,5,MED10-33
-16.5523,145.7586,7,26,2012,4549.92,4136.29,413.63,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,"1,240.89","2,895.40",413.63,0,"4,549.92",,,,,2,Enterprise/Austral Fisheries Transit
17.4912,157.5383,5,9,2012,3885.94,3562.11,323.83,18.89,13.38,5.51,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,647.66,"2,914.45",323.83,,"3,885.94",0.1,13.28,5.51,,3,NPG12-SM005
25.3751,-62.4785,1,13,2010,6461.55,6044.68,416.87,4.87,4.45,0.42,M. Eriksen,Unsure if adjusted. macro micro separated at 4.75mm,335um,"3,126.56","2,918.12",416.87,,"6,461.55",0.46,3.99,0.42,,3,NAG10-SM012
-41.9183,144.539,8,13,2011,6078.98,3039.49,3039.49,0.00,0.00,0.00,J. Reisser,Unsure if adjusted. macro micro separated at 4.75mm,335um,0,"3,039.49","3,039.49",0,"6,078.98",,,,,5,Southern Surveyor/ss2011_t03
