"","Latitude","Longitude","Month","Day","Year","X..km2","Microplastics...km.2","Macroplastics....km.2","Total.Wieght..g..km.2","Microplastics.Weight..g...km.2","Macroplastics.Weight..g...km.2","Source","Notes","Mesh.Size","TopLim","Ship","CruiseNo","CruiseNoCode","StationNo","TimeLocal","TimeLocalFormatted","MonthUTC","DayUTC","YearUTC","TowAreaM2","CountPlasticFragments","CountPlasticPellets","CountTotalPlastics","FragmentDensityNoSqKm","PelletDensityNoSqKm","u10Mps","v10Mps","CutOff"
"12806",45.52,-58.62,8,6,2001,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,NA,NA,Inf,NA,NA,NA,NA,NA
"12807",45.58,-60.29,8,8,2001,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2408,NA,NA,Inf,NA,NA,NA,NA,NA
"12808",45.65,-10.265,7,18,2014,0,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357.7,NA,NA,Inf,NA,NA,NA,NA,NA
"12809",45.68,-132.29,5,23,2002,2269,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2204,NA,NA,9.7135301895108e-07,NA,NA,NA,NA,NA
"12810",45.72,-57.73,7,15,1995,21598,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,8.57486804333735e-08,NA,NA,NA,NA,NA
"12811",45.72166667,-6.303333333,7,20,2015,5628.165843,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599.1,NA,NA,2.84124534458925e-07,NA,NA,NA,NA,NA
"12812",45.73333333,-11.39333333,7,18,2014,2235.511094,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1789.3,NA,NA,8.00398622401111e-07,NA,NA,NA,NA,NA
"12813",45.97,-56.8,8,7,1992,1620,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.14320987654321e-06,NA,NA,NA,NA,NA
"12814",45.99333333,-12.59666667,7,19,2014,528.5412262,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1892,NA,NA,3.57966400010596e-06,NA,NA,NA,NA,NA
"12815",46.03,-58.75,7,12,1996,3240,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,5.71604938271605e-07,NA,NA,NA,NA,NA
"12816",46.07,-57.29,7,31,2001,10799,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71497360866747e-07,NA,NA,NA,NA,NA
"12817",46.07,-56.87,8,1,1989,1080,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71481481481481e-06,NA,NA,NA,NA,NA
"12818",46.07,-56.87,8,1,1989,1620,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.14320987654321e-06,NA,NA,NA,NA,NA
"12819",46.1,-124.36,8,5,2002,23758,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463,NA,NA,1.94881724050846e-08,NA,NA,NA,NA,NA
"12820",46.15,-124.4,7,26,2006,2027,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1480,NA,NA,7.30143068574248e-07,NA,NA,NA,NA,NA
"12821",46.2,-58.98,8,6,2001,2160,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,8.57407407407407e-07,NA,NA,NA,NA,NA
"12822",46.21166667,-10.135,7,17,2014,5042.864347,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1189.8,NA,NA,2.35937339997617e-07,NA,NA,NA,NA,NA
"12823",46.29,-57.62,7,25,1989,522,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917,NA,NA,3.67241379310345e-06,NA,NA,NA,NA,NA
"12824",46.29,-57.62,7,25,1989,522,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917,NA,NA,3.67241379310345e-06,NA,NA,NA,NA,NA
"12825",46.3,-52.95,8,3,1992,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926,NA,NA,Inf,NA,NA,NA,NA,NA
"12826",46.35,-58.87,7,22,1998,540,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-06,NA,NA,NA,NA,NA
"12827",46.37,-124.24,8,4,2002,540,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-06,NA,NA,NA,NA,NA
"12828",46.38,-56.82,7,16,1995,2700,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,6.85925925925926e-07,NA,NA,NA,NA,NA
"12829",46.44166667,-6.453333333,7,20,2015,550.660793,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1816,NA,NA,3.29785599970979e-06,NA,NA,NA,NA,NA
"12830",46.51833333,-29.30333333,6,18,2014,5291.005291,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1512,NA,NA,2.85768000000286e-07,NA,NA,NA,NA,NA
"12831",46.52,-56.63,7,31,2001,3991,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4260,NA,NA,1.06740165372087e-06,NA,NA,NA,NA,NA
"12832",46.57,-54.1,8,4,1992,1878,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130,NA,NA,1.13418530351438e-06,NA,NA,NA,NA,NA
"12833",46.59,-147.09,5,24,2006,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"12834",46.61,-124.6,8,4,2002,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2037,NA,NA,Inf,NA,NA,NA,NA,NA
"12835",46.62,-56.35,7,16,1998,2160,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,8.57407407407407e-07,NA,NA,NA,NA,NA
"12836",46.74,-57.59,8,5,2001,771,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2593,NA,NA,3.36316472114137e-06,NA,NA,NA,NA,NA
"12837",46.75,-54.98,8,4,1992,1620,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.14320987654321e-06,NA,NA,NA,NA,NA
"12838",46.82,-57.83,7,12,1996,3780,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,4.8994708994709e-07,NA,NA,NA,NA,NA
"12839",46.87333333,-6.345,7,19,2015,0,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1807.9,NA,NA,Inf,NA,NA,NA,NA,NA
"12840",47.08,-57.78,7,18,1996,4338,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1383,NA,NA,3.1881051175657e-07,NA,NA,NA,NA,NA
"12841",47.09,-56.57,7,31,1989,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1772,NA,NA,Inf,NA,NA,NA,NA,NA
"12842",47.09,-56.57,7,31,1989,1129,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1772,NA,NA,1.56953055801594e-06,NA,NA,NA,NA,NA
"12843",47.1,-56.07,7,17,1996,1350,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741,NA,NA,5.48888888888889e-07,NA,NA,NA,NA,NA
"12844",47.11,-9.498333333,7,17,2014,797.3527887,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2508.3,NA,NA,3.14578444516325e-06,NA,NA,NA,NA,NA
"12845",47.15,-124.73,7,24,2006,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1619,NA,NA,Inf,NA,NA,NA,NA,NA
"12846",47.19,-125.22,8,3,2002,535,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871,NA,NA,3.49719626168224e-06,NA,NA,NA,NA,NA
"12847",47.23333333,-27.905,6,19,2014,16129.03226,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1736,NA,NA,1.07631999987084e-07,NA,NA,NA,NA,NA
"12848",47.27,-56.27,8,7,1992,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2296,NA,NA,Inf,NA,NA,NA,NA,NA
"12849",47.33166667,-9.291666667,7,16,2014,6323.910706,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1581.3,NA,NA,2.50050969015058e-07,NA,NA,NA,NA,NA
"12850",47.41,-56.17,7,27,1989,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"12851",47.41,-56.17,7,27,1989,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"12852",47.49166667,-6.026666667,7,19,2015,20723.43632,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2123.2,NA,NA,1.02454050921609e-07,NA,NA,NA,NA,NA
"12853",47.58,-56.25,7,13,1996,0,NA,NA,NA,NA,NA,"SEA Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"12854",47.85,-144.76,5,25,2006,675,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482,NA,NA,2.19555555555556e-06,NA,NA,NA,NA,NA
"12855",47.85,-134.68,5,29,2006,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"12856",47.9,-125.07,8,3,2002,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982,NA,NA,Inf,NA,NA,NA,NA,NA
"12857",47.96166667,-8.815,7,16,2014,8891.962654,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.3,NA,NA,2.27655027215997e-07,NA,NA,NA,NA,NA
"12858",47.98,-131.72,5,30,2006,2700,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,1.37037037037037e-07,NA,NA,NA,NA,NA
"12859",48.09,-138.5,5,28,2006,1200,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,NA,NA,1.38916666666667e-06,NA,NA,NA,NA,NA
"12860",48.12166667,-4.571666667,7,18,2015,16446.49584,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884.9,NA,NA,1.14608000289988e-07,NA,NA,NA,NA,NA
"12861",48.16,-141.93,5,27,2006,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"12862",48.16666667,-7.298333333,7,15,2014,615.3278159,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3250.3,NA,NA,5.28222504494779e-06,NA,NA,NA,NA,NA
"12863",48.2,-122.92,7,1,2002,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1574,NA,NA,Inf,NA,NA,NA,NA,NA
"12864",48.21833333,-5.926666667,7,14,2014,1678.88522,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1786.9,NA,NA,1.06433720346886e-06,NA,NA,NA,NA,NA
"12865",48.32,-140.1,5,27,2006,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296,NA,NA,Inf,NA,NA,NA,NA,NA
"12866",48.32,-123.31,7,9,2006,5340,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2060,NA,NA,3.85767790262172e-07,NA,NA,NA,NA,NA
"12867",48.33,-129.32,7,17,2004,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"12868",48.33,-5.791666667,7,14,2015,526.0666,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900.9,NA,NA,3.61342081021681e-06,NA,NA,NA,NA,NA
"12869",48.34,-124.93,8,2,2002,519,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926,NA,NA,3.71098265895954e-06,NA,NA,NA,NA,NA
"12870",48.365,-6.718333333,7,9,2014,1189.154907,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2522.8,NA,NA,2.12150661377206e-06,NA,NA,NA,NA,NA
"12871",48.41,-125.51,7,11,2006,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2568,NA,NA,Inf,NA,NA,NA,NA,NA
"12872",48.5,-129.6,6,7,2006,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,Inf,NA,NA,NA,NA,NA
"12873",48.52,-128.93,5,31,2006,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926,NA,NA,Inf,NA,NA,NA,NA,NA
"12874",48.58333333,-7.166666667,7,8,2014,0,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2703.4,NA,NA,Inf,NA,NA,NA,NA,NA
"12875",48.63666667,-25.595,6,20,2014,21159.87461,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1276,NA,NA,6.03028148095439e-08,NA,NA,NA,NA,NA
"12876",48.64,-129.6,7,17,2004,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"12877",48.65,-123.27,7,10,2006,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170,NA,NA,Inf,NA,NA,NA,NA,NA
"12878",48.75,-143.53,5,26,2004,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130,NA,NA,Inf,NA,NA,NA,NA,NA
"12879",48.79,-129.16,6,6,2006,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"12880",48.79,-126.73,7,13,2006,484,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2066,NA,NA,4.26859504132231e-06,NA,NA,NA,NA,NA
"12881",48.84166667,-6.941666667,7,13,2015,2436.290991,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2052.3,NA,NA,8.42387057860282e-07,NA,NA,NA,NA,NA
"12882",49.2,-127.97,6,6,2006,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926,NA,NA,Inf,NA,NA,NA,NA,NA
"12883",49.4,-130.73,7,18,2004,540,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-06,NA,NA,NA,NA,NA
"12884",49.44,-127.46,6,6,2006,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482,NA,NA,Inf,NA,NA,NA,NA,NA
"12885",49.5,-128.22,7,14,2006,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1887,NA,NA,Inf,NA,NA,NA,NA,NA
"12886",49.53333333,-7.391666667,7,8,2014,1191.232529,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2518.4,NA,NA,2.11411285260495e-06,NA,NA,NA,NA,NA
"12887",49.54,-126.63,7,20,2006,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924,NA,NA,Inf,NA,NA,NA,NA,NA
"12888",49.6,-127.57,7,3,2002,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982,NA,NA,Inf,NA,NA,NA,NA,NA
"12889",49.62333333,-23.23333333,6,21,2014,20186.3354,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644,NA,NA,3.1902769236659e-08,NA,NA,NA,NA,NA
"12890",49.75,-127.06,6,5,2006,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296,NA,NA,Inf,NA,NA,NA,NA,NA
"12891",49.79333333,-7.185,7,13,2015,7045.147655,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1703.3,NA,NA,2.41769240817991e-07,NA,NA,NA,NA,NA
"12892",49.88666667,-22.07666667,6,21,2014,3853.317064,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1557.1,NA,NA,4.04093401642798e-07,NA,NA,NA,NA,NA
"12893",50.03,-128.35,7,19,2006,1053,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,NA,1.80436847103514e-06,NA,NA,NA,NA,NA
"12894",50.25666667,-20.35833333,6,21,2014,6654.343808,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352.5,NA,NA,2.03250694437218e-07,NA,NA,NA,NA,NA
"12895",50.38,-128.33,7,3,2002,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871,NA,NA,Inf,NA,NA,NA,NA,NA
"12896",50.44,-7.673333333,7,8,2014,22748.7338,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2329.8,NA,NA,1.02414491306765e-07,NA,NA,NA,NA,NA
"12897",50.44166667,-19.22333333,6,22,2014,0,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1697.2,NA,NA,Inf,NA,NA,NA,NA,NA
"12898",50.535,-7.68,7,13,2015,379.0032215,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2638.5,NA,NA,6.96168225050298e-06,NA,NA,NA,NA,NA
"12899",50.56,-140.89,5,28,2004,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2778,NA,NA,Inf,NA,NA,NA,NA,NA
"12900",50.6,-128.64,7,14,2006,875,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2287,NA,NA,2.61371428571429e-06,NA,NA,NA,NA,NA
"12901",50.64,-130.29,7,24,2004,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926,NA,NA,Inf,NA,NA,NA,NA,NA
"12902",50.735,-17.645,6,23,2014,0,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1275,NA,NA,Inf,NA,NA,NA,NA,NA
"12903",50.99,-14.62666667,6,24,2014,2583.979328,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774,NA,NA,2.9953800001917e-07,NA,NA,NA,NA,NA
"12904",51.04,-130.71,7,23,2004,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"12905",51.04,-129.04,7,4,2002,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945,NA,NA,Inf,NA,NA,NA,NA,NA
"12906",51.15,-13.265,6,24,2014,1334.222815,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1499,NA,NA,1.12350050017695e-06,NA,NA,NA,NA,NA
"12907",51.185,-11.16333333,6,24,2014,0,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,661,NA,NA,Inf,NA,NA,NA,NA,NA
"12908",51.19833333,-8.088333333,7,12,2015,4138.85871,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1932.9,NA,NA,4.67012801217367e-07,NA,NA,NA,NA,NA
"12909",51.29,-8.635,6,26,2014,1261.272624,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1585.7,NA,NA,1.25722224507744e-06,NA,NA,NA,NA,NA
"12910",51.32,-131.3,7,20,2004,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,NA,NA,Inf,NA,NA,NA,NA,NA
"12911",51.33833333,-9.833333333,6,25,2014,2893.099957,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1382.6,NA,NA,4.77895689934504e-07,NA,NA,NA,NA,NA
"12912",51.55833333,-8.186666667,6,26,2014,1382.886776,NA,NA,NA,NA,NA,"SEA ED Logs","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2892.5,NA,NA,2.09163906271962e-06,NA,NA,NA,NA,NA
"12913",51.75,-130.91,7,16,2006,583,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1715,NA,NA,2.94168096054889e-06,NA,NA,NA,NA,NA
"12914",52.2,-132.57,7,5,2002,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"12915",52.53,-132.76,7,5,2002,3240,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,5.71604938271605e-07,NA,NA,NA,NA,NA
"12916",53.07,-133.66,7,6,2002,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"12917",53.15,-133.14,7,20,2002,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1908,NA,NA,Inf,NA,NA,NA,NA,NA
"12918",53.26,-134.15,7,6,2002,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871,NA,NA,Inf,NA,NA,NA,NA,NA
"12919",53.31,-135.67,7,7,2002,0,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA,NA
"12920",53.43,-135.65,7,7,2002,1038,NA,NA,NA,NA,NA,"Sea Education","Not Corrected","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926,NA,NA,1.85549132947977e-06,NA,NA,NA,NA,NA
