"","Day","Month","Year","Latitude","Longitude","X..km2","Total.Wieght..g..km.2","Source","Mesh.Size","Notes","CutOff","TopLim","Microplastics...km.2","Macroplastics....km.2","Microplastics.Weight..g...km.2","Macroplastics.Weight..g...km.2","Ship","CruiseNo","CruiseNoCode","StationNo","TimeLocal","TimeLocalFormatted","MonthUTC","DayUTC","YearUTC","TowAreaM2","CountPlasticFragments","CountPlasticPellets","CountTotalPlastics","FragmentDensityNoSqKm","PelletDensityNoSqKm","u10Mps","v10Mps"
"94",15,7,1985,54.806,-155,41176.4705882353,560,"Day & Shaw 1987",333,"Count concentration calculated and day set to 15",NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",15,7,1985,53.736,-155,0,0,"Day & Shaw 1987",333,"Count concentration calculated and day set to 15",NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",15,7,1985,52.688,-155,0,0,"Day & Shaw 1987",333,"Count concentration calculated and day set to 15",NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",15,7,1985,51.8,-155,0,0,"Day & Shaw 1987",333,"Count concentration calculated and day set to 15",NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",15,7,1985,50.776,-155,0,0,"Day & Shaw 1987",333,"Count concentration calculated and day set to 15",NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",15,7,1985,49.796,-155,0,0,"Day & Shaw 1987",333,"Count concentration calculated and day set to 15",NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",15,7,1985,48.84,-155,0,0,"Day & Shaw 1987",333,"Count concentration calculated and day set to 15",NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",15,7,1985,47.884,-155,0,0,"Day & Shaw 1987",333,"Count concentration calculated and day set to 15",NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",15,7,1985,46.882,-155,0,0,"Day & Shaw 1987",333,"Count concentration calculated and day set to 15",NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",15,7,1985,45.402,-155,0,0,"Day & Shaw 1987",333,"Count concentration calculated and day set to 15",NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",15,7,1985,43.899,-155,3750,51,"Day & Shaw 1987",333,"Count concentration calculated and day set to 15",NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",15,7,1985,42.351,-155,0,0,"Day & Shaw 1987",333,"Count concentration calculated and day set to 15",NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",15,7,1985,40.985,-155,15441.1764705882,210,"Day & Shaw 1987",333,"Count concentration calculated and day set to 15",NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",15,7,1985,39.527,-155,3750,51,"Day & Shaw 1987",333,"Count concentration calculated and day set to 15",NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",15,7,1985,38.025,-155,24485.2941176471,333,"Day & Shaw 1987",333,"Count concentration calculated and day set to 15",NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",15,7,1985,36.476,-155,82500,1122,"Day & Shaw 1987",333,"Count concentration calculated and day set to 15",NA,1500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",21,4,2019,64.1541666666667,-20.1,3015,NA,"Iceland 5 Gyres",330,"Not Corrected",4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",21,4,2019,64.1756666666667,-20.0666666666667,6395,NA,"Iceland 5 Gyres",330,"Not Corrected",4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",21,4,2019,64.1566666666667,-20.0833333333333,0,NA,"Iceland 5 Gyres",330,"Not Corrected",4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",23,4,2019,64.2298333333333,-22,12478,NA,"Iceland 5 Gyres",330,"Not Corrected",4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",23,4,2019,64.2553333333333,-21.9666666666667,0,NA,"Iceland 5 Gyres",330,"Not Corrected",4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",23,4,2019,64.2428333333333,-20.0166666666667,0,NA,"Iceland 5 Gyres",330,"Not Corrected",4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",24,4,2019,64.7375,-22.5833333333333,17103,NA,"Iceland 5 Gyres",330,"Not Corrected",4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",24,4,2019,64.7586666666667,-22.5666666666667,7411,NA,"Iceland 5 Gyres",330,"Not Corrected",4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",24,4,2019,64.765,-22.5,1059,NA,"Iceland 5 Gyres",330,"Not Corrected",4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",25,4,2019,64.9491666666667,-23.9666666666667,5605,NA,"Iceland 5 Gyres",330,"Not Corrected",4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",26,4,2019,66.2723333333333,-21.0166666666667,7330,NA,"Iceland 5 Gyres",330,"Not Corrected",4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",26,4,2019,66.2785,-21.05,993,NA,"Iceland 5 Gyres",330,"Not Corrected",4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",26,4,2019,66.2621666666667,-21.1,0,NA,"Iceland 5 Gyres",330,"Not Corrected",4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",28,4,2016,66.5321666666667,-17.9833333333333,5672,NA,"Iceland 5 Gyres",330,"Not Corrected",4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",28,4,2016,66.5143333333333,-16.0166666666667,3897,NA,"Iceland 5 Gyres",330,"Not Corrected",4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",28,4,2016,66.511,-17.9666666666667,2117,NA,"Iceland 5 Gyres",330,"Not Corrected",4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",12,10,1971,30.17498707,-60.04164093,601,37.7,"Carpenter 1972",330,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",12,10,1971,30.32332034,-60.01497428,4877,251.9,"Carpenter 1972",330,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",12,10,1971,30.92665341,-59.95164097,1457,70.2,"Carpenter 1972",330,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",13,10,1971,31.86165301,-60.62997402,1081,60,"Carpenter 1972",330,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",13,10,1971,32.41998611,-60.24330751,4324,395.1,"Carpenter 1972",330,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",14,10,1971,33.54165229,-62.51497321,2579,103.3,"Carpenter 1972",330,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",14,10,1971,34.36331861,-62.88330638,12080,1770.7,"Carpenter 1972",330,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",15,10,1971,35.25665156,-63.77163934,4595,258.9,"Carpenter 1972",330,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",15,10,1971,35.62331807,-64.34663909,6994,201.9,"Carpenter 1972",330,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",16,10,1971,37.00831747,-65.57997189,47,0.6,"Carpenter 1972",330,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",16,10,1971,37.03331746,-65.68330518,270,4.9,"Carpenter 1972",330,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",10,11,2007,18.9533,-155.7185,1443.34,2.16,"C. Moore",335,"Corrected",4750,NA,1443.34,0,2.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",25,11,2007,19.8962,-155.9993,725.75,1.27,"C. Moore",335,"Corrected",4750,NA,725.75,0,1.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",25,1,2008,23.5707,-164.4812,1664.61,39.35,"C. Moore",335,"Corrected",4750,NA,1059.3,605.31,38.52,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",11,11,2007,19.2407,-155.1751,1410.55,7.52,"C. Moore",335,"Corrected",4750,NA,1253.82,156.73,3.76,3.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",10,11,2007,18.9173,-155.7009,2090.44,2.3,"C. Moore",335,"Corrected",4750,NA,1672.35,418.09,1.88,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",21,6,2009,24.6048,-146.387,2508.51,28.45,"C. Moore",335,"Corrected",4750,NA,2299.47,209.04,5.14,23.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",21,6,2009,24.4147,-146.6687,1893.48,49.44,"C. Moore",335,"Corrected",4750,NA,1472.71,420.77,4.84,44.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",23,1,2008,21.6499,-160.5483,1928.42,3.98,"C. Moore",335,"Corrected",4750,NA,1928.42,0,3.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",10,11,2007,18.1587,-155.9801,5101.64,8.16,"C. Moore",335,"Corrected",4750,NA,5101.64,0,8.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",21,6,2009,24.5445,-146.4777,4186.99,117.16,"C. Moore",335,"Corrected",4750,NA,3856.44,330.55,2.9,114.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",17,9,2009,31.3132,-158.7325,3073.7,13.21,"C. Moore",335,"Corrected",4750,NA,1993.75,1079.95,5.32,7.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",18,7,2009,39.2955,-179.7523,15650.92,115.81,"C. Moore",335,"Corrected",4750,NA,13564.13,2086.79,7.82,107.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",12,11,2007,19.6952,-154.3368,3767.01,35.89,"C. Moore",335,"Corrected",4750,NA,2659.07,1107.94,10.63,25.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",23,1,2008,22.0117,-160.8771,4319.65,44.4,"C. Moore",335,"Corrected",4750,NA,3359.73,959.92,23.76,20.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",12,11,2007,19.8499,-154.435,3908.48,31.06,"C. Moore",335,"Corrected",4750,NA,3497.06,411.42,10.49,20.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",24,11,2007,19.0713,-155.4457,6363.12,51.36,"C. Moore",335,"Corrected",4750,NA,4772.34,1590.78,12.5,38.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",21,1,2008,19.2901,-156.0478,9427.82,5.14,"C. Moore",335,"Corrected",4750,NA,9427.82,0,5.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",24,1,2008,22.9567,-161.9107,4919.6,611.6,"C. Moore",335,"Corrected",4750,NA,4559.63,359.97,49.8,561.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",23,1,2008,21.6509,-160.5405,12178.12,78.09,"C. Moore",335,"Corrected",4750,NA,6447.24,5730.88,67.34,10.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",15,6,2009,24.2205,-128.353,7858.79,5.72,"C. Moore",335,"Corrected",4750,NA,7092.08,766.71,4.95,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",12,11,2007,19.9206,-154.6866,7956.63,151.42,"C. Moore",335,"Corrected",4750,NA,6409.51,1547.12,29.86,121.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",17,7,2009,37.8532,-179.3768,8598.84,46.69,"C. Moore",335,"Corrected",4750,NA,7418.61,1180.23,34.38,12.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",16,6,2009,23.5677,-130.3722,14033.96,17.41,"C. Moore",335,"Corrected",4750,NA,11928.87,2105.09,7.97,9.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",21,6,2009,24.3578,-146.7665,28361.36,6.03,"C. Moore",335,"Corrected",4750,NA,28361.36,0,6.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",30,1,2008,32.8404,-170.0683,24798.02,3181.93,"C. Moore",335,"Corrected",4750,NA,23426.7,1371.32,55.21,3126.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",30,6,2009,23.567,-160.4192,13435.34,34.05,"C. Moore",335,"Corrected",4750,NA,13147.44,287.9,23.21,10.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",10,2,2008,35.8771,-132.573,50620.96,88.86,"C. Moore",335,"Corrected",4750,NA,41059.22,9561.74,24.37,64.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",10,11,2007,18.8899,-155.6586,8386.43,144.05,"C. Moore",335,"Corrected",4750,NA,8386.43,0,61.48,82.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",15,7,2009,34.5053,-179.858,12726.26,40.04,"C. Moore",335,"Corrected",4750,NA,12120.25,606.01,30.65,9.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",20,9,2007,38.641,-142.2665,23036.13,37.65,"C. Moore",335,"Corrected",4750,NA,22107.93,928.2,23.22,14.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",15,6,2009,25.107,-128.1097,30885.1,42.67,"C. Moore",335,"Corrected",4750,NA,27051.09,3834.01,10.29,32.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",20,9,2007,38.6878,-142.0264,21115.47,248.58,"C. Moore",335,"Corrected",4750,NA,19454.7,1660.77,23.91,224.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",27,1,2008,30.1206,-165.4097,28400.33,275.58,"C. Moore",335,"Corrected",4750,NA,26062.85,2337.48,96.53,179.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",6,2,2008,36.1594,-157.5585,19699.91,581.25,"C. Moore",335,"Corrected",4750,NA,17909.01,1790.9,84.77,496.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",15,7,2009,35.4108,-179.8732,33983.3,48.46,"C. Moore",335,"Corrected",4750,NA,30207.38,3775.92,39.78,8.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",12,7,2009,34.4678,-176.4583,33318.57,699.5,"C. Moore",335,"Corrected",4750,NA,26785.52,6533.05,35.74,663.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",2,2,2008,33.2827,-164.9998,20339.96,429.55,"C. Moore",335,"Corrected",4750,NA,17811.83,2528.13,188.34,241.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",9,9,2009,25.6292,-158.9848,31645.82,47.91,"C. Moore",335,"Corrected",4750,NA,31206.29,439.53,37.36,10.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",28,1,2008,32.0113,-165.4,22061.16,515.54,"C. Moore",335,"Corrected",4750,NA,19067.15,2994.01,136.88,378.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",16,9,2007,37.2045,-133.865,35166.41,100.84,"C. Moore",335,"Corrected",4750,NA,34058.81,1107.6,39.78,61.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",20,9,2007,38.6913,-141.772,38575.59,75.55,"C. Moore",335,"Corrected",4750,NA,36139.24,2436.35,37.79,37.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",23,1,2008,22.0984,-160.9692,24820.88,191.44,"C. Moore",335,"Corrected",4750,NA,23449.56,1371.32,132.34,59.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",1,2,2008,32.4721,-166.1064,25307.06,405.48,"C. Moore",335,"Corrected",4750,NA,20071.12,5235.94,141.25,264.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",4,7,2009,30.5422,-163.2292,34166.76,321.17,"C. Moore",335,"Corrected",4750,NA,32458.42,1708.34,174.01,147.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",7,7,2009,34.3688,-169.1825,31065.63,150.03,"C. Moore",335,"Corrected",4750,NA,28976.01,2089.62,93.33,56.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",14,7,2009,34.1497,-179.9897,39596.83,24.88,"C. Moore",335,"Corrected",4750,NA,39596.83,0,24.88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",30,1,2008,32.5552,-169.6959,28747.7,225.48,"C. Moore",335,"Corrected",4750,NA,27122.83,1624.87,171.36,54.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",27,9,2007,29.4539,-153.52,30921.9,785.29,"C. Moore",335,"Corrected",4750,NA,25544.18,5377.72,290.67,494.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",19,9,2009,33.1373,-159.246,59995.2,254.42,"C. Moore",335,"Corrected",4750,NA,58031.72,1963.48,179.98,74.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",24,11,2007,19.3403,-156.087,52317.24,603.91,"C. Moore",335,"Corrected",4750,NA,50531.67,1785.57,31.81,572.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",19,9,2009,33.1848,-159.229,53582.6,3564.85,"C. Moore",335,"Corrected",4750,NA,49097.71,4484.89,116.44,3448.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",14,7,2009,34.0135,-179.9885,36312.89,34.74,"C. Moore",335,"Corrected",4750,NA,36312.89,0,34.74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",1,2,2008,32.5498,-165.8103,41052.17,1250.11,"C. Moore",335,"Corrected",4750,NA,36158.11,4894.06,234.43,1015.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",16,7,2009,36.4778,-179.353,59995.2,89.58,"C. Moore",335,"Corrected",4750,NA,55709.83,4285.37,31.73,57.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",29,1,2008,33.0136,-168.1356,46871.26,484.67,"C. Moore",335,"Corrected",4750,NA,41843.25,5028.01,92.4,392.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",26,9,2007,31.5611,-152.6133,41121.11,4452.45,"C. Moore",335,"Corrected",4750,NA,35092.88,6028.23,412.46,4039.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",9,7,2009,34.9987,-171.8237,58204.93,8349.79,"C. Moore",335,"Corrected",4750,NA,54083.12,4121.81,47.47,8302.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",15,7,2009,35.3822,-179.893,54164.94,102.31,"C. Moore",335,"Corrected",4750,NA,52096.14,2068.8,50.78,51.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",27,1,2008,30.989,-165.4256,38346.41,321.63,"C. Moore",335,"Corrected",4750,NA,36224.47,2121.94,216.75,104.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",19,7,2009,40.492,-178.7088,47996.16,125.53,"C. Moore",335,"Corrected",4750,NA,45227.15,2769.01,95.07,30.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",5,7,2009,32.7388,-165.2378,116597.81,1867.14,"C. Moore",335,"Corrected",4750,NA,112669.55,3928.26,186.2,1680.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",9,7,2009,35.0003,-171.9347,63696.21,407.64,"C. Moore",335,"Corrected",4750,NA,60306.87,3389.34,98.4,309.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",28,1,2008,32.2366,-165.914,44081.58,1608.29,"C. Moore",335,"Corrected",4750,NA,42039.19,2042.39,208.57,1399.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",24,11,2007,19.0051,-155.5729,51400.84,162.79,"C. Moore",335,"Corrected",4750,NA,49417.53,1983.31,131.39,31.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",3,2,2008,33.7558,-162.7216,49296.54,1804.24,"C. Moore",335,"Corrected",4750,NA,44863.4,4433.14,414.36,1389.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",9,7,2009,35.0628,-171.635,85524.8,760.39,"C. Moore",335,"Corrected",4750,NA,72791.96,12732.84,148.88,611.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",28,9,2009,35.6865,-139.2023,43095.14,1971.81,"C. Moore",335,"Corrected",4750,NA,39715.13,3380.01,336.24,1635.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",17,9,2009,30.8125,-158.6852,86983.63,284.09,"C. Moore",335,"Corrected",4750,NA,86278.36,705.27,222.4,61.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",9,7,2009,35.002,-171.7438,74279.77,563.55,"C. Moore",335,"Corrected",4750,NA,68565.94,5713.83,94.54,469.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",11,9,2009,26.6528,-160.3025,259596.52,187.33,"C. Moore",335,"Corrected",4750,NA,250936.74,8659.78,100.87,86.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",29,1,2012,33.0118,-167.9233,79193.67,1222.3,"C. Moore",335,"Corrected",4750,NA,75673.95,3519.72,207.98,1014.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
